RMSE,SPECTRAL_CENTROID,SPECTRAL_BANDWIDTH,ROLLOFF,ZERO_CROSSING_RATE,MFCC_FEATURE_0,MFCC_FEATURE_1,MFCC_FEATURE_2,MFCC_FEATURE_3,MFCC_FEATURE_4,MFCC_FEATURE_5,MFCC_FEATURE_6,MFCC_FEATURE_7,MFCC_FEATURE_8,MFCC_FEATURE_9,MFCC_FEATURE_10,MFCC_FEATURE_11,MFCC_FEATURE_12,MFCC_FEATURE_13,MFCC_FEATURE_14,MFCC_FEATURE_15,MFCC_FEATURE_16,MFCC_FEATURE_17,MFCC_FEATURE_18,MFCC_FEATURE_19,LABEL
0.3308573,2361.245498782799,2249.020893872943,4461.928147536058,0.1297588641826923,30.456894,86.42287,-36.31918,25.301188,15.794678,10.091501,3.9871173,12.494387,9.361384,8.815807,1.5064993,4.916052,-2.7699733,1.9643724,-4.266086,-1.8273646,-5.271897,2.664935,-2.5787995,-3.7474995,electric_guitar
0.25102445,2385.314118252512,2424.729005364147,4999.0159254807695,0.1156099759615384,-3.8631234,88.6752,-9.33372,33.41488,-3.523716,4.397103,-4.15781,2.0468051,-1.8349683,4.084124,0.051085602,2.8524313,-3.6108,-1.9315953,-10.728289,1.4130366,-5.2540255,-7.235575,-5.821743,2.6301875,electric_guitar
0.03321765,2349.693817108611,2481.48038937144,5200.35137469952,0.1070425180288461,-208.59952,76.83322,-8.555656,27.584898,-2.3519511,3.9221647,-20.232624,-4.8046722,-17.896198,-8.859199,-9.144008,0.8874956,-12.791451,-9.509844,-13.772895,-6.6616383,-11.184367,-10.301791,-14.551546,-3.2373328,piano
0.107679926,3019.375072319359,2884.00831877228,6556.114971454327,0.1483285757211538,-69.03628,73.87433,4.477016,17.710001,4.816653,4.0499525,-2.8102994,3.7388306,1.1257725,5.6413145,-4.706875,7.7313128,-8.142532,1.3865229,-3.2170331,3.5401185,-3.4464304,3.7588108,2.6465468,2.6747057,electric_guitar
0.26206523,2990.674395334891,2200.453246417524,5022.61962890625,0.20283203125,1.7889811,43.280315,-35.652737,79.26624,22.195396,-9.602431,-0.6545029,-2.1204653,9.334733,0.10154756,-0.18584985,1.6925819,-5.2550464,1.7330211,-4.887854,-0.28554982,-5.775017,1.8164645,-4.2932734,2.4696257,electric_guitar
0.04774297,658.8155056552091,756.6872289723452,1103.3282001201924,0.0402418870192307,-350.455,211.36948,-6.68659,12.189351,9.3412485,-2.5025668,-10.502864,-9.711945,-10.450742,-9.007489,-5.7983117,-7.6879354,-7.5364523,-3.2777066,-2.992851,-4.29527,-1.468262,-1.4128535,-2.8166785,-3.0828295,piano
0.24072205,2741.174243027241,2641.605372526776,5823.489145132212,0.1370680588942307,24.13801,78.19481,-10.650342,27.706818,5.4517126,5.1846457,-1.1234847,6.26096,-4.1363573,5.726605,-1.6468583,3.2698941,-2.4457898,-1.3564216,-9.028666,-1.9384269,-7.8799624,-0.53433675,-7.881606,-5.4106345,electric_guitar
0.072544,3086.221254615394,2854.0034025201967,6564.4797926682695,0.1576923076923077,-109.44559,65.37674,6.0113773,20.200827,-3.224654,7.3454742,-4.773197,-0.44722354,-4.079524,4.3890285,-2.5096054,4.3365602,-5.216351,-7.3837852,-11.860923,-1.701821,-4.8768654,2.044818,-6.443423,-0.89889854,electric_guitar
0.017769767,652.9398376419787,858.3187272901947,885.5943885216346,0.0456956129807692,-520.28705,152.4894,34.354855,0.83401424,-1.0693377,-8.100613,-11.3206,-11.768846,-10.625384,-6.8332534,1.6346726,13.413867,17.498234,10.647468,0.60782814,-4.9908814,-2.0814698,6.379185,5.147709,-3.3316686,piano
0.11849279,1421.501441377586,1848.7198545655224,2543.6510291466348,0.06396484375,-195.83563,128.89392,-3.646645,9.487344,-9.007865,5.8710284,-7.3224945,4.200411,-5.395568,2.315764,-5.462163,2.0793195,-2.32426,-0.23937976,-6.2571006,-4.8500943,-3.3088326,-0.35917768,1.8101357,4.8971305,piano
0.04990979,1031.596483800806,1214.9004211137242,1945.193622295673,0.0532564603365384,-245.4418,186.26587,-39.203506,33.599113,-10.351004,-0.42292738,-12.415304,-5.9056964,-9.110347,-4.7986984,-11.28251,-6.1752315,-1.9658966,-2.0042486,-3.3488588,-0.59818166,-3.1779141,-3.9257863,-5.6597166,-3.9441698,piano
0.14422998,2134.5664437161,2339.95411198713,4514.932955228365,0.0954176682692307,-86.670616,95.530045,-16.696917,19.270798,7.0317025,12.98506,0.98185927,0.50244987,-5.5054736,1.5154035,-3.2507932,5.185237,-3.102182,0.27362365,-4.7094135,-1.6480013,-7.9067364,1.7183665,-7.799886,-4.7286415,electric_guitar
0.2847543,2835.7073830736817,2732.713690433373,6026.646634615385,0.1390587439903846,29.183273,71.9787,-0.6689676,29.441185,9.329968,1.4472862,-4.7408137,10.680309,3.404145,7.5267224,-1.2451681,4.2988896,-4.484556,-3.0061383,-0.98867905,0.9869662,-6.170396,-2.6573753,-3.1166801,3.5845313,electric_guitar
0.07416129,1158.2572388849037,1627.8642092990233,2451.886455829327,0.0488431490384615,-259.2709,136.02058,-14.30425,48.317894,33.434902,16.664738,2.304395,6.644132,1.3491694,10.482092,2.977642,-4.7129793,-5.2040734,1.9615773,-3.658454,0.84255534,3.3982663,7.469725,2.557304,-1.3429805,electric_guitar
0.018275676,896.7782835319132,1142.9784928956346,1710.7301682692307,0.0490121694711538,-404.29794,181.73096,-31.167273,31.89233,9.1744375,-4.8709235,-3.1335967,-7.073861,-8.065324,-4.9720325,-8.325441,0.56778073,4.6027637,-3.6131785,1.2705977,6.367042,4.941542,4.681317,6.352983,0.40800512,piano
0.02048447,743.900268744669,728.6597898595419,980.6717623197115,0.0545184795673076,-472.05127,198.7927,16.46975,-26.64767,-15.252974,-22.452606,-20.376421,-7.8802624,-4.476965,-2.7161114,-3.8863618,-10.904746,-7.946335,5.995611,9.203056,3.8913755,4.158437,2.7211485,-3.0162725,-1.2341278,piano
0.119654275,2086.7182318331443,1864.375241761588,3740.4830228365386,0.1237041766826923,-82.170494,112.644035,-58.283585,37.693817,9.979527,-0.1202615,6.3111176,-4.399584,7.599243,-17.477423,-14.847981,7.393121,-9.006749,-8.146167,-6.7507133,-3.017157,-5.61563,-6.226769,-4.598628,5.6544323,electric_guitar
0.044869803,1060.526369627984,1223.30688350079,1670.9765625,0.0732647235576923,-285.2257,179.1337,-29.228207,11.955818,-13.324533,4.5924883,5.0690746,5.7730966,2.1529982,-4.309083,-14.769863,-12.614987,-4.971048,5.117696,2.1118777,-0.57200354,0.8877743,1.2344582,-8.246603,-12.693527,piano
0.042570896,708.7291788308968,683.3730521489774,1095.3774789663462,0.0494027944711538,-378.02814,193.50261,9.083766,-3.5129404,5.8270545,-9.395292,-24.015543,-20.970661,-10.195559,-2.987885,0.74223197,-0.012402344,2.6942062,-3.8601804,-8.212526,0.31259555,11.930191,14.512943,-8.71697,-21.35388,piano
0.043599006,1982.628419924184,2367.448254433488,4277.736440805288,0.0768592247596153,-221.87312,100.79691,5.629164,30.547968,-2.9520893,-0.12315747,-4.21042,7.8383365,-3.1177037,12.336366,-1.2760904,-5.1403203,-11.966879,-7.4800267,-8.84595,0.05075396,0.967113,-0.6912071,-5.236708,-3.5320325,piano
0.12454542,1942.9490991703988,2377.243170995211,4278.6474609375,0.0736027644230769,-108.76804,104.82766,-4.364523,24.746819,14.203673,15.851031,1.6038958,7.0640125,-2.4894898,6.5125084,1.8241107,5.025051,-3.8931444,3.7495196,-3.1381216,1.1518703,0.49316147,1.0752594,-4.884031,4.616469,piano
0.23574837,2226.04183255938,2039.1327735524544,4344.903470552885,0.1128643329326923,-10.801818,99.49619,-42.328175,32.391045,-14.875039,-1.1284888,-7.0193834,2.857728,5.6388035,0.814321,-4.7066555,2.7828267,-9.122617,-8.753972,-3.4930966,8.189264,2.9666882,5.7189937,0.015089769,1.6825705,electric_guitar
0.078566186,1200.2774130481646,1734.9137007497886,1883.5755333533648,0.0501690204326923,-261.05045,150.5943,10.533892,-2.6673927,-3.5980532,8.342513,-0.6933028,-6.49081,-7.2942414,-2.272498,-1.6771642,-0.29139426,-3.0597785,4.6288676,-2.6568735,-0.7768218,-0.3270766,-2.8678179,-9.355945,9.1155405,piano
0.07655769,1099.7359970763057,1249.9189993678851,1939.4790414663464,0.0627704326923077,-211.19035,173.28696,-40.94653,30.424288,-14.986422,5.1609826,-24.588678,-8.120964,-10.05027,0.60728955,-2.566399,-7.0340576,-9.037106,-10.791516,-11.328634,-5.645093,1.6699162,1.6056162,5.059144,7.25923,piano
0.036503367,849.8874917238533,1043.983190436671,1469.8067533052886,0.0515662560096153,-323.72623,206.66028,-23.659597,8.565157,13.051998,1.8354067,-12.071227,1.6560415,-1.4018354,2.5050588,-1.0462055,5.188835,-6.4408307,-6.203537,-8.184712,-4.7852287,-6.5336657,-11.300642,-2.53566,-3.4419408,piano
0.11894971,2173.3470887585463,2383.65216934927,4850.602463942308,0.084375,-140.66599,86.151184,4.3019686,31.553385,-8.181457,5.3922935,-17.025179,-2.9638424,-11.7324295,5.4979095,-4.3303437,-0.6083346,-7.835865,-2.3321068,-4.9432974,7.5568414,-7.4568133,-8.692091,-16.368557,-17.443449,piano
0.16926688,2290.1359450782325,2056.2855647159004,4461.348407451923,0.1268629807692307,-27.224766,102.78402,-40.49693,55.748158,-13.533168,15.852924,-5.468094,14.173079,-2.6437936,6.7015257,-3.5826116,8.21402,-11.649819,5.2692156,-11.407025,6.923109,-13.200417,7.916939,-7.261348,5.13501,electric_guitar
0.10114352,2270.017175383454,1994.5494907634445,4260.178598257212,0.1449631911057692,-122.567276,96.073845,-45.468575,48.14871,10.425348,3.7405384,14.837038,11.403658,0.015283057,-0.6284763,-2.6161504,12.592278,-0.30277658,-2.7727985,-2.3140433,8.133907,4.0444365,11.2312565,0.7424677,-0.9980281,electric_guitar
0.2061345,2435.4627705001867,2158.6633602721035,4561.643442007212,0.1397310697115384,-12.431332,84.45315,-37.116817,34.96688,-7.2542725,9.147656,10.305139,10.397531,4.194413,-1.0575585,-2.9524739,13.008456,4.7604933,1.5548285,-3.5534375,0.5553157,-1.7588909,3.5066686,5.6900506,3.240939,electric_guitar
0.08581994,1335.1527638887403,1902.9264657092788,2918.742863581731,0.0368389423076923,-205.27039,130.36821,-9.629414,37.6387,14.215912,17.117743,12.053101,3.8526616,-5.7430325,-1.01888,-5.388725,-0.57844293,-10.54376,-2.355317,1.425947,-0.20358804,-6.5819545,2.1862154,-8.5765,-4.648402,piano
0.23422615,1880.6644766751813,2133.730882978342,3775.433067908654,0.0863469050480769,-23.723795,111.91129,-18.4837,36.87198,9.6934185,2.7393377,-0.42801422,6.097378,-2.3793254,5.0937433,-1.5699872,5.288548,-3.5509405,0.5169253,-7.1080246,-0.7265988,-3.8634045,0.9614473,-7.062652,-7.2441316,electric_guitar
0.23664322,1640.325330754392,2008.7189966055143,3265.178973858173,0.0713003305288461,-88.671295,116.116104,-3.3870242,37.618305,16.906834,2.830337,-16.480783,-11.846561,-7.7716813,-4.826647,-7.3616633,0.30694836,-11.809976,-5.2771764,6.605376,9.643787,-6.568897,12.604802,23.341421,8.971437,electric_guitar
0.33131155,2856.674617319972,2738.2411977151773,6260.281888521635,0.1480694110576923,43.31887,69.96314,-12.148631,8.6437,8.513166,3.0636735,-9.050909,4.9718866,-12.091049,-7.9620748,-1.9146159,12.135565,-4.8575826,-0.9145897,-1.6818713,0.51528174,-6.583494,2.0669832,-7.8094134,-6.663245,electric_guitar
0.009964571,521.6540937357768,973.5413084848544,778.9222130408654,0.028057391826923,-582.95526,180.47092,30.582346,1.9822726,1.3042833,-4.3973026,0.16983478,2.3681455,3.2513657,3.8081262,2.0635166,2.5464535,4.7827306,8.762022,10.725464,7.1411624,0.6736459,-0.7650987,3.5651324,3.2833836,piano
0.17393242,2813.490124024668,2511.997659707637,5501.81621844952,0.1503230168269231,-21.009308,68.47718,-9.08063,49.62407,-5.9360995,-5.9279222,-2.8905742,6.628323,2.9287436,-3.110782,2.025431,-4.2864685,-5.070787,0.7069106,-2.0288672,0.9623642,-0.27263364,-2.5780838,0.034756016,-0.72304785,electric_guitar
0.009367114,692.4920802215587,1089.0329986371532,820.4150390625,0.041436298076923,-585.57886,174.00902,41.406654,11.656271,10.860988,-2.006836,-11.405279,-18.347618,-18.3247,-12.362244,-5.0748873,1.2570031,4.6285467,4.446761,-3.1020253,-10.22315,-8.725379,-6.691073,-6.8099594,-3.591602,piano
0.13479172,2623.8239044189822,2682.417082344353,5607.1632737379805,0.1130258413461538,-102.894035,72.90524,2.777671,30.841696,31.364376,20.960688,-4.093358,7.68544,4.5396867,3.556619,2.5987766,5.957838,-0.36980602,2.123758,2.1358547,5.3373675,0.5402744,-0.00800297,-10.783013,-5.578727,electric_guitar
0.07452419,1065.7358103449608,1350.845844805851,1989.0882286658648,0.0514911358173076,-289.84747,161.34773,-16.666807,20.366478,10.702924,-6.5778265,-10.898759,-3.1685297,-5.859405,-13.9927225,-11.481632,11.826551,-0.72656107,4.4045396,3.0849843,9.920348,8.549249,-0.3596417,1.0007397,-2.9481964,electric_guitar
0.025325472,2064.295007129728,2246.9560054788235,4444.121844951923,0.0963942307692307,-283.5902,89.33762,-9.083842,20.208397,-14.129263,-4.869318,-13.110162,1.0220697,-15.157247,-14.594347,-16.418425,-4.0393124,-10.133638,-6.3494534,-15.475034,-10.3547945,-10.932078,-9.364837,-14.7955885,-7.517811,piano
0.09276166,1464.3515312356976,1945.481532422084,3418.313176081731,0.0534367487980769,-182.44894,124.627815,-1.2009852,49.04327,-1.6802957,27.11735,8.0086775,10.2060585,-0.09963898,9.092202,1.1687992,2.8838344,-8.678002,-7.6314025,-9.580802,-4.819864,0.6853674,14.14372,12.505526,5.0382195,electric_guitar
0.3352927,2681.9613781769863,2841.9593791770803,6103.089505709135,0.0918118990384615,23.031042,77.73245,10.178787,29.57818,9.201087,17.357588,4.4608717,10.201658,0.2619422,6.6914196,4.2602477,5.2707314,2.3775935,2.7579792,-0.6306235,5.666147,-0.9974926,-0.6935633,-1.5603569,2.1449773,electric_guitar
0.043599203,2203.729379341416,2712.3344008628656,5303.296649639423,0.0798865685096153,-262.45468,88.63612,26.67334,13.488452,-8.413056,4.9354005,1.2790798,6.652633,2.7039897,12.356348,14.978664,19.25305,8.2541895,-0.8474211,-10.208173,-0.43269408,-9.323711,-7.8427773,3.3998988,7.760943,piano
0.12723614,2839.73755778686,2749.718185431001,6116.837627704327,0.1432279146634615,-51.103542,76.729485,-2.6048837,20.975958,5.894756,-0.39863682,-7.817272,-0.49702746,-0.79087853,3.5689216,-4.3664093,9.271105,-7.1868396,0.68122756,-2.8181698,1.9186906,-4.1938214,6.5866823,5.605584,0.7512327,electric_guitar
0.1724589,2114.3760619951927,2197.4020662268204,4344.2409104567305,0.101171875,-78.42718,97.524635,-19.074322,24.01371,-9.02541,12.046302,-0.6827762,6.647637,-9.757477,4.373577,3.0358248,6.301563,-12.118125,-3.0047424,-8.405599,-5.1925635,-1.2530136,12.675383,3.9259262,-3.0949895,piano
0.17747614,2545.982383267834,2311.981955098211,4988.000863882212,0.1542818509615384,-17.32693,82.78402,-23.188997,36.978943,-1.6754636,3.94144,-9.607097,4.001343,-3.1528888,3.492411,-5.316718,2.0968874,-4.6713915,-2.664481,-0.6356331,4.042429,2.4405339,1.6334133,-10.677996,-10.724232,electric_guitar
0.155393,1649.2946656051588,2055.49218642678,3466.514423076923,0.0738243689903846,-94.78377,124.135864,-4.869878,29.927628,1.3042942,4.519344,-5.9707747,9.475638,-0.3254469,1.6027346,-0.35228717,1.0227443,-5.3626046,1.8134254,-4.4256043,-0.5540402,2.3752015,2.4786546,-4.3299828,0.43904197,electric_guitar
0.12725465,1820.1688092565505,2286.2451592975144,3962.523475060096,0.0653733473557692,-120.72023,110.698586,-3.0568974,24.59612,6.467199,15.348323,6.0848184,-7.1174097,-4.967022,-1.6196691,-5.9357862,0.4159349,-5.887858,-5.4207435,-9.554604,-6.003323,-6.908262,-0.9826489,-4.5567403,-1.3826588,electric_guitar
0.085006975,1757.7565493876025,1773.1628822085793,3617.578125,0.0946551983173076,-166.6238,127.79517,-27.688278,56.27871,-36.21697,-8.754704,-12.453895,-3.2086089,-8.566588,-2.1840055,-6.517397,-10.371685,-8.191383,-4.3459,1.0198611,-4.4553275,-1.6307995,-3.086237,-7.0405884,1.0604037,piano
0.0448476,965.7036274020408,1005.8272516221972,1549.2311448317307,0.0612417367788461,-301.364,202.919,-47.14351,8.591877,-10.389145,-7.8034735,-8.446871,-13.915233,-15.638083,-12.323785,-9.903175,-9.898592,-12.411783,-9.241803,-8.499052,-11.072707,-4.6908507,-3.9031844,-7.180414,7.369616,piano
0.31576046,2394.6718624329565,2160.4120285068543,4285.852801983173,0.1307166466346153,7.8328104,74.20194,-32.57237,65.14476,29.711147,-3.1701438,-3.0099409,0.27326307,11.501808,4.2127542,4.1942296,7.384613,-1.7803198,1.9358242,-3.1669621,-0.027315052,-6.6949735,-0.058465753,-3.127845,7.4762187,electric_guitar
0.0805024,968.9355061762752,1164.0861844307833,1593.8711313100962,0.0573429987980769,-286.1293,179.07484,-14.407244,10.126655,6.144339,-10.815139,-13.117344,5.320526,-5.7151914,3.8159206,1.7889125,13.769372,1.1681182,1.8934047,-6.0907307,-6.2760706,-10.788229,-11.227537,2.251254,-0.4435609,piano
0.06002548,1329.189512194686,1412.6459796313447,2499.259502704327,0.0717735877403846,-227.74672,155.09705,-45.92081,34.583668,-18.822018,1.0064428,-22.445198,-4.993678,-10.4909725,5.849678,0.434729,-0.96072435,-5.2938495,-8.755986,-8.351955,-0.18631926,-1.361345,2.2631366,-5.417651,-5.3512716,piano
0.22345966,2141.458024321093,2039.9237155490125,4083.77197265625,0.1200570913461538,-13.12649,102.520546,-36.606533,28.313202,-11.002055,4.0957637,-7.096512,11.110489,-10.199417,-0.79414994,-12.03229,-0.31472224,-10.633171,-0.26582032,-7.859549,2.2142591,-6.5458503,3.729598,-8.796075,-4.420718,electric_guitar
0.0323365,818.3449954844056,801.0093352604404,1239.8155799278843,0.0610576923076923,-385.9093,212.16878,-30.974709,-4.6188154,-5.6290245,-15.594095,-12.910148,-8.873198,-12.019517,-14.604361,-4.913179,-4.9274178,-4.7265778,-4.3373885,-1.0142702,7.4795246,8.726315,6.694441,0.8084653,0.7206874,piano
0.16837496,2453.1942824614025,2351.472004482251,5054.174053485577,0.1352388822115384,-56.0084,82.48537,-2.2024567,55.226086,-12.029924,3.8281834,-7.7619405,19.292007,-0.373094,2.7645123,-0.511505,5.332117,-6.420906,0.11170701,0.8616159,3.2220812,-5.352659,-3.3181927,-4.7871513,-2.7466063,electric_guitar
0.16472729,2460.1585488415385,2667.75729749712,5375.598520132212,0.1148024338942307,-46.31035,80.535904,-1.4370878,35.592216,19.578993,13.745284,10.16146,1.6842574,-5.9026346,3.364116,-4.7352934,2.6840448,-0.618169,0.0566641,-6.4596887,-1.8382303,-4.2401066,5.800056,0.68691933,3.5047216,electric_guitar
0.08382731,1949.7436256167755,2338.635282465116,4463.336087740385,0.0615459735576923,-192.93315,96.53767,6.043043,30.92972,6.733871,15.490282,-14.501456,2.5559576,-7.8195972,-0.10251981,-3.5974267,3.275261,-5.10726,-2.9997811,-4.8890915,1.0742427,-2.543254,1.8109677,2.814187,5.6721354,piano
0.15526935,1673.4611243579309,2115.042329593967,3933.288010817308,0.0638559194711538,-119.31435,118.88915,6.6773314,39.302643,-12.344711,21.987394,7.1308846,2.1095052,1.4916164,2.556759,-5.0996594,6.5298247,-5.918177,-2.9448476,-12.334521,-6.3068247,2.8728883,10.795129,3.6362212,8.088524,electric_guitar
0.17655356,1752.305355318276,1983.046786557879,3612.940204326923,0.0870004507211538,-68.8388,119.438705,-24.512478,21.518482,-7.607793,14.243865,-11.567779,5.97039,-2.3462505,0.44572836,-5.153261,6.853696,-3.403816,-1.021488,-4.096972,-1.0751934,-6.9224195,-5.2466393,-8.1890135,-2.9645724,piano
0.27722204,2028.9555316962897,1735.6015270079974,3703.7109375,0.1246732271634615,-37.06465,118.18065,-60.888798,68.8723,1.4637873,-3.305875,-11.350698,-4.9502106,9.51865,-1.6949785,-1.2818941,-5.8153596,-6.6534424,3.8115444,-6.269676,-3.8026333,-11.764453,0.25728196,-8.487161,-6.9459743,electric_guitar
0.054266486,1225.8799409314497,1409.6527428063218,2353.661921574519,0.0661207932692307,-226.36803,170.98062,-34.212845,25.284513,-8.017983,-1.6691558,-12.395762,-10.466441,-14.784956,-8.049188,-15.825449,-12.516553,-6.9404154,-2.6518142,-4.219665,-3.846659,-8.829584,-5.453464,-9.432511,-6.9975142,piano
0.03548415,1377.0812663672712,1366.1580466283106,2811.408128004808,0.0728102463942307,-293.76215,168.68985,-54.092106,48.17403,-14.975887,-12.904757,-11.716799,-6.694237,-8.556253,-2.8528857,-3.5661583,-3.9824102,-1.7463154,-3.562851,-1.1871858,-6.449413,3.7748532,3.9390476,3.2047532,-1.1244339,piano
0.041679054,1039.2465252072388,1174.7801964261405,1769.6151968149038,0.0639235276442307,-347.6581,169.60178,-21.47865,-2.151425,9.540448,-13.862157,-7.4909678,-1.4757718,-7.9775333,-9.403155,-8.962765,0.72369266,0.40412292,8.574073,8.4650135,4.23231,2.8604393,5.096458,6.236134,0.47288266,piano
0.08027432,2689.30429565473,3209.671022895729,7071.752366286058,0.0795935997596153,-196.02007,72.96839,50.434235,27.224966,14.898763,7.131149,-0.52519166,-2.900977,-10.192096,4.818213,-5.27469,-2.1069884,-3.8017056,1.6059545,-5.4613857,-4.5110664,-0.30700058,1.9254547,-7.3570104,3.2804902,electric_guitar
0.13146654,766.6246529297783,1519.7710356691202,1099.3528395432693,0.0236853966346153,-262.359,158.2807,51.75674,31.54901,9.593074,12.697811,3.9522493,6.37793,-6.440351,3.0808578,-8.027405,-3.6642778,-7.395999,-5.3712044,-2.6884696,3.1692524,-7.4517365,-0.023778593,-2.7753744,-4.028801,electric_guitar
0.05688836,971.024119526302,855.7997585914916,1393.0326021634614,0.0726750300480769,-305.93744,193.66121,-34.776516,-12.841078,-7.5624437,4.489272,-2.3601944,-6.91943,-9.056616,-3.1571777,-5.56192,-10.824701,-4.152527,-4.8937254,-6.9878907,-3.4064577,-3.9091532,-1.2294943,7.019757,4.3495564,piano
0.15562674,1555.3029415428457,1818.5278672346988,3097.965369591346,0.0825232872596153,-144.4601,115.59479,-10.109298,62.977554,5.139932,9.84719,-9.335414,11.311091,-2.7721329,-2.24065,-2.273822,7.2372622,0.7568796,-2.2076178,-8.840683,-8.7385645,-7.4469795,1.3165295,-3.3017497,-7.6814494,electric_guitar
0.086850956,1069.4069701148287,1580.7722958681543,2221.895282451923,0.0394381009615384,-251.2803,141.55664,-15.370906,44.768394,38.922207,16.263575,2.4488018,9.99938,0.8618403,8.24946,-1.2802198,-8.013556,-10.18387,-1.8748617,-3.99194,5.8606906,4.3792224,1.464391,-0.7254627,0.59681505,electric_guitar
0.12982485,2216.1367283710274,2780.3212975275874,5549.603365384615,0.0685471754807692,-161.43716,85.7544,36.3913,19.209862,28.493025,18.403969,-17.8811,8.009003,-12.663113,2.574246,0.14039576,14.6931305,2.6401913,-4.191283,-17.998795,-9.173499,-2.1620216,0.4293596,-1.2372782,7.021536,electric_guitar
0.018569397,801.084184531972,785.5063465163005,1107.3863807091343,0.061846454326923,-454.16794,182.0348,7.4740167,-24.616573,-11.527475,-10.444223,-2.2602866,7.50128,7.427723,-3.7458978,-12.311281,-0.1921011,16.425339,14.820855,3.1396797,-1.3547541,1.8597858,1.06633,-7.185619,-4.970656,piano
0.30041158,2238.983937705992,2294.533746827243,4509.715294471154,0.1154484675480769,-9.213565,89.17961,-6.429557,51.79083,-0.9961866,1.3768183,-3.8186107,0.26205784,-19.727005,-7.53544,-13.328188,-6.2434254,-7.9921894,2.7908165,-1.7205142,2.753539,-3.7157748,1.7639498,3.3580158,1.4998899,electric_guitar
0.07962516,676.256866341484,819.8262583051962,1026.8853290264424,0.0424992487980769,-336.04654,198.9291,5.880802,3.3069804,10.956064,-11.294406,-10.639277,-12.808316,-15.117399,-4.5342546,-5.2133102,-1.1267302,13.150608,15.374487,6.5983653,-1.4825393,-7.240956,-10.297863,-6.052979,-4.14222,piano
0.20518687,3007.2181831746498,2619.639036631784,5924.695199819712,0.1682804987980769,6.5981417,61.29502,-2.344386,45.081085,-6.036348,-1.8966192,-3.7029674,5.397646,-5.5055966,-2.1635587,-4.037991,-2.340754,-8.505528,1.5263699,-3.42589,3.8006723,-1.7968704,-0.5661585,-1.436453,-1.4989685,electric_guitar
0.030214483,789.5954210312144,1006.3205545684074,1383.5911207932693,0.0459998497596153,-367.7647,202.6976,-19.82872,26.982542,8.942059,2.600973,2.892325,-3.53306,-3.1747758,-10.034941,-17.18647,-11.13567,-6.8303037,-2.5512743,-3.4751625,-5.047817,-5.8764377,-2.3382819,6.6796975,4.584038,piano
0.21057986,1947.8817036504583,2248.2105435513445,4199.719989483173,0.0822904146634615,-51.331978,103.01074,-6.888175,40.647156,10.080122,16.61818,-1.5204508,3.506504,-9.452328,-5.700399,-9.8999815,2.869299,-6.339237,-4.716808,-13.047262,-4.9661045,-2.5563848,2.3244734,-7.065272,-6.041124,electric_guitar
0.13276677,1530.8447206495875,1746.900758121248,3089.931828425481,0.0945725661057692,-167.6452,147.10808,-18.486267,11.864333,12.605088,-3.0805433,-14.099254,6.3732805,12.682657,14.304603,7.185608,6.5470805,-4.762194,-6.6054764,-9.821852,-6.376376,-5.057034,4.0911407,-3.932474,0.3683336,electric_guitar
0.027008291,1150.8831315080045,1199.026921710794,1854.422889122596,0.0780649038461538,-320.48248,184.26268,-44.63225,7.608487,-17.463917,-2.1591544,-5.9927335,-2.2391787,-1.7249773,-1.7744712,-7.2537045,1.163033,5.8625603,4.4309816,1.0453045,2.7206073,-3.9054592,3.3420281,-3.7410429,-0.13666043,piano
0.19746755,2983.75144208406,2582.968985207744,5848.086688701923,0.1663048377403846,4.955671,61.78262,-8.66247,41.9358,-4.786868,0.18731983,-4.8548255,6.911189,-3.0534606,0.13557248,-4.138849,-4.560558,-10.316091,2.1715016,-2.833569,5.13124,1.6462772,4.6964865,1.5152076,-0.07122879,electric_guitar
0.12592566,2178.671198612167,2350.3904942695303,4670.63457782452,0.0859713040865384,-95.87143,92.979416,-10.205474,36.22962,0.62888354,12.160152,-1.3837345,8.572852,3.8234844,5.1988254,-1.2262174,9.093062,9.651551,3.9827354,-4.6524835,0.8567288,-2.5550883,4.008927,-4.660986,-3.666046,electric_guitar
0.26861063,1711.5367595352775,1556.8832894642337,3105.5848106971152,0.1223895733173077,-87.71708,130.57239,-61.089558,89.657555,25.926212,12.754817,-7.76752,8.025833,16.165052,-1.6948271,3.4037504,-2.7037659,-4.121737,-3.5720582,-7.8057866,-2.6640275,-1.3548414,-0.94927704,-2.9193144,2.6904283,electric_guitar
0.12829669,698.1410894272992,775.1505887188438,1043.3665114182693,0.0633150540865384,-291.02045,219.87723,0.9202416,-3.6390908,9.192387,2.2901828,2.5305932,1.5859597,-9.870238,-10.328667,-2.374391,-4.319951,-5.376495,-11.149381,-10.341461,-8.088714,-12.488193,-11.967875,-11.285396,-9.750991,electric_guitar
0.1904748,2595.144108912974,2632.0220140737456,5558.051006610577,0.1092698317307692,-26.577242,77.79648,-1.0665283,33.76545,3.0039873,4.8099113,-4.7303777,-3.4529307,-9.665192,-3.3894243,-5.4050107,0.9907236,-3.735526,-1.7724612,-2.0345316,5.159637,-4.9483004,0.58923066,-3.4717426,-1.9206449,electric_guitar
